Date,ADA-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,CRO-USD,DAI-USD,DOGE-USD,DOT-USD,ETC-USD,ETH-USD,FIL-USD,HBAR-USD,ICP-USD,LINK-USD,LTC-USD,MATIC-USD,RUNE-USD,SHIB-USD,SOL-USD,STX4847-USD,TRX-USD,UNI7083-USD,USDC-USD,USDT-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD
2023-03-29,0.38158899545669556,11.429058074951172,17.2939395904541,123.31118774414062,313.8417663574219,28348.44140625,0.06943999975919724,0.999210000038147,0.07562699913978577,6.180756092071533,20.657699584960938,1793.0018310546875,5.743597984313965,0.06870599836111069,5.149065971374512,7.382523059844971,91.34173583984375,1.122851014137268,1.4184720516204834,1.1000000085914508e-05,21.111467361450195,0.9869130253791809,0.0643410012125969,5.947250843048096,0.9998109936714172,0.9999889731407166,0.02322000078856945,0.1018889993429184,158.9294891357422,0.5435770153999329
2023-03-30,0.376459002494812,11.146181106567383,17.245332717895508,121.12210845947266,316.56756591796875,28033.5625,0.06819000095129013,0.9999819993972778,0.07424499839544296,6.118803977966309,20.273717880249023,1792.7371826171875,5.556140899658203,0.0648680031299591,5.016857147216797,7.232709884643555,89.05989074707031,1.092411994934082,1.3956559896469116,1.1000000085914508e-05,20.55104637145996,0.9287359714508057,0.06481999903917313,5.894627094268799,1.0000089406967163,1.0000929832458496,0.022871000692248344,0.1062690019607544,155.26771545410156,0.5342490077018738
2023-03-31,0.39892300963401794,11.187450408935547,17.716890335083008,124.0087890625,317.0400085449219,28478.484375,0.06916800141334534,0.9994149804115295,0.07703500241041183,6.341023921966553,20.74254035949707,1822.0220947265625,5.688201904296875,0.07338999956846237,5.196225166320801,7.594569206237793,89.68412780761719,1.1191619634628296,1.4328800439834595,1.1000000085914508e-05,21.170495986938477,0.9314380288124084,0.06561599671840668,6.06112813949585,0.999783992767334,1.0001239776611328,0.023468000814318657,0.11208400130271912,157.70718383789062,0.5384920239448547
2023-04-01,0.38538798689842224,11.400552749633789,17.662683486938477,125.57304382324219,315.2173156738281,28411.03515625,0.06967099756002426,0.999235987663269,0.08405099809169769,6.40951681137085,21.123592376708984,1813.860595703125,5.729331970214844,0.0734729990363121,5.208621025085449,7.47448205947876,92.87535095214844,1.105478048324585,1.4716949462890625,1.1000000085914508e-05,20.97564125061035,0.8740379810333252,0.06684199720621109,6.0608649253845215,0.9997860193252563,1.0003010034561157,0.023569999262690544,0.10775899887084961,158.12037658691406,0.5147410035133362
2023-04-02,0.38175299763679504,11.125761032104492,17.263288497924805,123.0359878540039,313.9286193847656,28199.30859375,0.06764999777078629,0.9998440146446228,0.07908900082111359,6.267229080200195,20.436399459838867,1795.7081298828125,5.55596923828125,0.07287099957466125,5.073861122131348,7.259294033050537,93.01597595214844,1.0965059995651245,1.4351420402526855,1.1000000085914508e-05,20.536975860595703,0.8738150000572205,0.06531199812889099,5.946134090423584,0.9997419714927673,1.000236988067627,0.023302000015974045,0.106625996530056,160.2241668701172,0.5189530253410339
2023-04-03,0.3871389925479889,11.165249824523926,17.101024627685547,127.8363037109375,308.5623779296875,27790.220703125,0.06782600283622742,0.9992830157279968,0.09607899934053421,6.432228088378906,20.69672393798828,1810.297119140625,5.575139999389648,0.06808599829673767,4.929650783538818,7.239348888397217,93.03733825683594,1.0970200300216675,1.4850929975509644,1.1000000085914508e-05,20.443050384521484,0.8761889934539795,0.06576099991798401,5.93314790725708,0.9998559951782227,1.0001829862594604,0.023104999214410782,0.10678800195455551,156.54754638671875,0.49696001410484314
2023-04-04,0.3896830081939697,11.278219223022461,17.64712142944336,127.13724517822266,310.9948425292969,28168.08984375,0.0684799998998642,0.9993630051612854,0.09515900164842606,6.441699981689453,21.123180389404297,1871.005126953125,5.617970943450928,0.06745199859142303,4.99321985244751,7.379016876220703,92.60042572021484,1.1390889883041382,1.5877439975738525,1.1000000085914508e-05,20.924619674682617,0.8773519992828369,0.06578300148248672,6.157148838043213,0.9998170137405396,1.0002139806747437,0.0241519995033741,0.10616700351238251,158.70545959472656,0.50347900390625
2023-04-05,0.3923639953136444,11.529480934143066,17.989526748657227,127.248291015625,314.06317138671875,28177.984375,0.07029099762439728,0.9992700219154358,0.09281700104475021,6.40403413772583,21.131803512573242,1909.114013671875,5.67209005355835,0.06698200106620789,5.017643928527832,7.325242042541504,92.62211608886719,1.1405149698257446,1.6022319793701172,1.1000000085914508e-05,20.966007232666016,0.8638669848442078,0.06610900163650513,6.229158878326416,0.9997659921646118,1.0001300573349,0.02436099946498871,0.10728400200605392,158.03793334960938,0.5062350034713745
2023-04-06,0.3832100033760071,11.329965591430664,18.001949310302734,126.07366180419922,312.45465087890625,28044.140625,0.06918200105428696,0.999871015548706,0.08541200309991837,6.280776023864746,20.688373565673828,1872.922607421875,5.6005048751831055,0.06554900109767914,4.887197971343994,7.200003147125244,90.92915344238281,1.1136380434036255,1.5706900358200073,1.1000000085914508e-05,20.61012840270996,0.822970986366272,0.06609799712896347,6.077089786529541,0.9999960064888,1.0005539655685425,0.024538999423384666,0.10578099638223648,156.42620849609375,0.5032979846000671
2023-04-07,0.3836430013179779,11.055418014526367,17.624462127685547,124.68407440185547,310.6994934082031,27925.859375,0.06820199638605118,0.9997959733009338,0.08245600014925003,6.184780120849609,20.486352920532227,1865.6361083984375,5.793610095977783,0.0649930015206337,4.993003845214844,7.277441024780273,90.6383285522461,1.1075780391693115,1.558279037475586,1.1000000085914508e-05,20.469940185546875,0.7977179884910583,0.06611300259828568,6.008882999420166,1.000054955482483,1.0006330013275146,0.024153999984264374,0.10646100342273712,156.7843475341797,0.5137360095977783
